col0,col1,col2
3738.5999999993187,5.927853672845222e-16,1.2701388084253792e-17
3738.7999999993185,5.747825290235793e-16,1.2623265838481834e-17
3738.9999999993183,5.486888849900225e-16,1.2579430229100199e-17
3739.199999999318,5.406884999845281e-16,1.2540483257138752e-17
3739.399999999318,5.533114084809853e-16,1.2657511943022142e-17
3739.599999999318,5.559641039135489e-16,1.263070715527236e-17
3739.7999999993176,5.538670620943841e-16,1.2466617682798992e-17
3739.9999999993174,5.485462128779694e-16,1.2248290804741133e-17
3740.1999999993172,5.48381094392814e-16,1.2159125697791592e-17
3740.399999999317,5.561642154473378e-16,1.2207581938074948e-17
3740.599999999317,5.537978171509461e-16,1.2275851635570787e-17
3740.7999999993167,5.621438974780387e-16,1.2494985014725885e-17
3740.9999999993165,5.396441613001227e-16,1.2355358581688159e-17
3741.1999999993163,5.471545377456306e-16,1.2337854612745924e-17
3741.399999999316,5.650607613110273e-16,1.2476375105304667e-17
3741.599999999316,5.340659728864203e-16,1.2204301339765563e-17
3741.799999999316,5.442512264397981e-16,1.2319849372352483e-17
3741.9999999993156,5.531454429628826e-16,1.2343649840117471e-17
3742.1999999993154,5.57013842432993e-16,1.2406636335040934e-17
3742.3999999993152,5.319712604078604e-16,1.2183231395202612e-17
3742.599999999315,5.370338175149218e-16,1.2199415183887212e-17
3742.799999999315,5.516198836853184e-16,1.2204358415227829e-17
3742.9999999993147,5.87619260399659e-16,1.2556103735826203e-17
3743.1999999993145,5.663810739175599e-16,1.2388963621253738e-17
3743.3999999993143,5.595530354506246e-16,1.2361931358835505e-17
3743.599999999314,5.511345338065417e-16,1.2301313082005782e-17
3743.799999999314,5.454687833619169e-16,1.2388830445175117e-17
3743.999999999314,5.36064600065026e-16,1.2326777837163227e-17
3744.1999999993136,5.162079772594579e-16,1.2103700460847476e-17
3744.3999999993134,5.459072817307986e-16,1.2179792805396229e-17
3744.5999999993132,5.560233432802975e-16,1.2263952642459212e-17
3744.799999999313,5.261488618075528e-16,1.1896878010749005e-17
3744.999999999313,5.604507844955958e-16,1.2165994605598232e-17
3745.1999999993127,5.859410234333522e-16,1.2273524776507676e-17
3745.3999999993125,5.67567184741512e-16,1.2087899656786488e-17
3745.5999999993123,5.423065976115798e-16,1.1907588345320342e-17
3745.799999999312,5.59634880009153e-16,1.2179755582268664e-17
3745.999999999312,5.349859036066977e-16,1.2049874991208038e-17
3746.199999999312,5.32941748407177e-16,1.2432231784735162e-17
3746.3999999993116,6.188941520320112e-16,1.2972383206274127e-17
3746.5999999993114,6.582369795474013e-16,1.3271120311678265e-17
3746.7999999993112,5.906596851638283e-16,1.2861105080009206e-17
3746.999999999311,5.549416822066538e-16,1.252340115030892e-17
3747.199999999311,5.537265605042583e-16,1.2341800264267802e-17
3747.3999999993107,5.642940376750845e-16,1.2318287655355983e-17
3747.5999999993105,5.62504468815773e-16,1.2182221407674685e-17
3747.7999999993103,5.454624835543717e-16,1.2021831914081265e-17
3747.99999999931,5.413370095847696e-16,1.2010863499158812e-17
3748.19999999931,5.512368130349227e-16,1.2094359110189915e-17
3748.39999999931,5.363994957165467e-16,1.2015665282614683e-17
3748.5999999993096,5.487542653456387e-16,1.2111151703805354e-17
3748.7999999993094,5.392633141112135e-16,1.2101441430594594e-17
3748.9999999993092,5.250542305419042e-16,1.1993094005239948e-17
3749.199999999309,5.46406872351001e-16,1.2130310861153307e-17
3749.399999999309,5.491882638519882e-16,1.2202070433653507e-17
3749.5999999993087,5.517608087919179e-16,1.228195043822714e-17
3749.7999999993085,5.754012336519894e-16,1.2637534704048373e-17
3749.9999999993083,5.77026848696448e-16,1.2691004486024414e-17
3750.199999999308,5.646180807169685e-16,1.2665278341793402e-17
3750.399999999308,5.373790363804871e-16,1.2464752390517684e-17
3750.599999999308,5.355095287867785e-16,1.2320881693756949e-17
3750.7999999993076,5.304741296735885e-16,1.2253194331412347e-17
3750.9999999993074,5.473530610926433e-16,1.2385553155588182e-17
3751.1999999993072,5.450156736746951e-16,1.2298630535279272e-17
3751.399999999307,5.266317235270469e-16,1.2102324032308188e-17
3751.599999999307,5.429731596015097e-16,1.2213512823066953e-17
3751.7999999993067,5.596801433322719e-16,1.2391206935074982e-17
3751.9999999993065,5.505660158802565e-16,1.2327291516323622e-17
3752.1999999993063,5.425719306823072e-16,1.2350171332066839e-17
3752.399999999306,5.493611115127872e-16,1.2304437343179395e-17
3752.599999999306,5.514280836623245e-16,1.2306578086604682e-17
3752.799999999306,5.545839696051165e-16,1.2384515871100041e-17
3752.9999999993056,5.438614324653835e-16,1.2209840141147218e-17
3753.1999999993054,5.362676232745711e-16,1.217859091196619e-17
3753.3999999993052,5.448078329652625e-16,1.2183114762736242e-17
3753.599999999305,5.256035843477578e-16,1.213998639277834e-17
3753.799999999305,5.362350125061018e-16,1.2269253215824452e-17
3753.9999999993047,5.437202956005472e-16,1.2458608920108253e-17
3754.1999999993045,5.548739725104326e-16,1.2637090508059432e-17
3754.3999999993043,5.528152059925719e-16,1.2558725071187384e-17
3754.599999999304,5.425736776877609e-16,1.2528048250990242e-17
3754.799999999304,5.474621165846023e-16,1.2524354889555193e-17
3754.999999999304,5.270118295621273e-16,1.2307352327658032e-17
3755.1999999993036,5.374709923948234e-16,1.2333166153033974e-17
3755.3999999993034,5.473008097477096e-16,1.2270498949826957e-17
3755.5999999993032,5.531259612050958e-16,1.2242829758337058e-17
3755.799999999303,5.229166899599488e-16,1.20426570131829e-17
3755.999999999303,5.165982476899053e-16,1.1928896517899708e-17
3756.1999999993027,5.250142082351464e-16,8.077941459727449e-17
3756.3999999993025,3.311022674059498e-16,7.611589603515363e-17
3756.5999999993023,4.1433797167114337e-16,7.845407092904502e-17
3756.799999999302,4.804800746047123e-16,7.593589491641719e-17
3756.999999999302,5.271281907132564e-16,7.643345398103518e-17
3757.199999999302,4.216825414172262e-16,7.410219431706473e-17
3757.3999999993016,5.070012585183957e-16,7.65507283395605e-17
3757.5999999993014,5.764617189019518e-16,7.707551818994374e-17
3757.7999999993012,5.574879691252186e-16,7.759764782747702e-17
3757.999999999301,6.21300413816483e-16,7.877078845942422e-17
3758.199999999301,5.708696073841789e-16,7.7511521782098e-17
3758.3999999993007,5.315674374502569e-16,7.506063856666258e-17
3758.5999999993005,5.477669425664954e-16,1.203649120889693e-17
3758.7999999993003,5.120334283184743e-16,1.180811325921594e-17
3758.9999999993,5.310685879838834e-16,1.2093519521868174e-17
3759.1999999993,5.528774629141951e-16,1.2263392641184513e-17
3759.3999999993,5.578590224956752e-16,1.2251067650057473e-17
3759.5999999992996,5.568247952670777e-16,1.2236987381670596e-17
3759.7999999992994,5.299403930376998e-16,1.2104817154674423e-17
3759.9999999992992,5.301505101481781e-16,1.2062522582773974e-17
3760.199999999299,5.760484197632509e-16,1.2373819598599118e-17
3760.399999999299,5.80860784513517e-16,1.2468680671246699e-17
3760.5999999992987,5.456084908586547e-16,1.24109897866048e-17
3760.7999999992985,5.386470447025268e-16,1.2430124128534377e-17
3760.9999999992983,5.244408198694145e-16,1.2179445389538957e-17
3761.199999999298,5.445191535489264e-16,1.2181160962129392e-17
3761.399999999298,5.411539445890443e-16,1.2076058566317792e-17
3761.599999999298,5.528525813213695e-16,1.2290303308052701e-17
3761.7999999992976,5.285270656256468e-16,1.2047108899239661e-17
3761.9999999992974,5.375494488215628e-16,1.2150500685544501e-17
3762.1999999992972,5.422973861282784e-16,1.220394730646339e-17
3762.399999999297,5.487849702899767e-16,1.2305428305553233e-17
3762.599999999297,5.369653137253126e-16,1.2241541838123313e-17
3762.7999999992967,5.504169380815397e-16,1.2336811537993495e-17
3762.9999999992965,5.670275718145518e-16,1.2499374035056091e-17
3763.1999999992963,5.238966012008036e-16,1.2054271456163757e-17
3763.399999999296,5.260408121672186e-16,1.198948832494983e-17
3763.599999999296,5.495117245587209e-16,1.2242956316970778e-17
3763.799999999296,5.426755333996682e-16,1.2118995857554194e-17
3763.9999999992956,5.634456812388501e-16,1.232374952894067e-17
3764.1999999992954,5.558497544656696e-16,1.2290928656595791e-17
3764.3999999992952,5.342742900518857e-16,1.2152069019985902e-17
3764.599999999295,5.373845420946443e-16,1.222493287860386e-17
3764.799999999295,5.315296386049857e-16,1.2090308406730243e-17
3764.9999999992947,5.306658238174639e-16,1.2001511395153288e-17
3765.1999999992945,5.39707212315134e-16,1.1982348929082884e-17
3765.3999999992943,5.279273662989908e-16,1.1891955458923702e-17
3765.599999999294,5.381405719396279e-16,1.196214917852434e-17
3765.799999999294,5.425754246932146e-16,1.1911138604509419e-17
3765.999999999294,5.336043928697259e-16,1.1946365745256215e-17
3766.1999999992936,5.404820357036348e-16,1.2022288517779395e-17
3766.3999999992934,5.429910531725205e-16,1.2063783206027505e-17
3766.5999999992932,5.0243209810311e-16,1.1725759984610773e-17
3766.799999999293,5.275150200723556e-16,1.1903937170096533e-17
3766.999999999293,5.356666533984941e-16,1.1898394232811815e-17
3767.1999999992927,5.242289557534825e-16,1.190280558701856e-17
3767.3999999992925,5.242752778677855e-16,1.1910687791075578e-17
3767.5999999992923,5.320623164496903e-16,1.1971557530811517e-17
3767.799999999292,5.565285454937755e-16,1.2220648910211448e-17
3767.999999999292,5.603173768064032e-16,1.229273935495667e-17
3768.199999999292,5.424528696136588e-16,1.2186059525716931e-17
3768.3999999992916,5.47965412973949e-16,1.2252620268067235e-17
3768.5999999992914,5.451216057326611e-16,1.2210986613476216e-17
3768.7999999992912,5.33053662635333e-16,1.2131852725815106e-17
3768.999999999291,5.517810846430928e-16,1.2320101662439311e-17
3769.199999999291,5.49912847598805e-16,1.2397496816452835e-17
3769.3999999992907,5.313547263013777e-16,1.2185298519553382e-17
3769.5999999992905,5.382037817733168e-16,1.2184736036736846e-17
3769.7999999992903,5.392190037001603e-16,1.213601096275441e-17
3769.99999999929,5.289834575655393e-16,1.2053651070704343e-17
3770.19999999929,5.351521867621555e-16,1.2129549027809146e-17
3770.39999999929,5.594897726773765e-16,1.236640392440758e-17
3770.5999999992896,5.514207780031545e-16,1.2281388782591217e-17
3770.7999999992894,5.274851621609648e-16,1.2126998002800032e-17
3770.9999999992892,5.211631200008956e-16,1.2045735779422823e-17
3771.199999999289,5.210447471465168e-16,1.2020949312367671e-17
3771.399999999289,5.26405301032334e-16,1.2049503587113002e-17
3771.5999999992887,5.36360002805381e-16,1.209148713910313e-17
3771.7999999992885,5.297668571626311e-16,1.2073225472719798e-17
3771.9999999992883,5.337663349813291e-16,1.2118004067999743e-17
3772.199999999288,5.376164173639551e-16,1.213905002432493e-17
3772.399999999288,5.404109378756247e-16,1.2062361282554526e-17
3772.599999999288,5.58218164465311e-16,1.2219528907662052e-17
3772.7999999992876,5.488062519927765e-16,1.2249649862487557e-17
3772.9999999992874,5.528897978314894e-16,1.2407826647942398e-17
3773.1999999992872,5.274639863372835e-16,1.2219064032157797e-17
3773.399999999287,5.16100774652071e-16,1.2073507541308678e-17
3773.599999999287,5.276637802337171e-16,1.212749927425124e-17
3773.7999999992867,5.179848406245606e-16,1.2002906848846665e-17
3773.9999999992865,5.443228536634002e-16,1.2260983891240759e-17
3774.1999999992863,5.211275975566701e-16,1.2160526941749257e-17
3774.399999999286,5.172792092399386e-16,1.2266662486145936e-17
3774.599999999286,5.354277901073684e-16,1.2393263306077789e-17
3774.799999999286,5.600999540367549e-16,1.2653186615599102e-17
3774.9999999992856,5.485740061465512e-16,1.2541337734711519e-17
3775.1999999992854,5.455988558588796e-16,1.2473872056771082e-17
3775.3999999992852,5.536579508355307e-16,1.2506503504755686e-17
3775.599999999285,5.29369386952132e-16,1.21325442488072e-17
3775.799999999285,5.33764746794553e-16,1.2097118584713392e-17
3775.9999999992847,5.592695970506496e-16,1.228193389461489e-17
3776.1999999992845,5.323083265813084e-16,1.2030314651262997e-17
3776.3999999992843,5.185609818473711e-16,1.2006382661780612e-17
3776.599999999284,5.120264402966594e-16,1.1943831263859353e-17
3776.799999999284,5.134980012238362e-16,1.2005433885618014e-17
3776.999999999284,5.390582791984188e-16,1.2171175237774652e-17
3777.1999999992836,5.401513752168504e-16,1.2300636448264714e-17
3777.3999999992834,5.152170545902888e-16,1.2111822547282134e-17
3777.599999999283,5.432410867106381e-16,1.2385960128449558e-17
3777.799999999283,5.714660773977235e-16,1.2538093532349086e-17
3777.999999999283,5.627745664468287e-16,1.253999025749367e-17
3778.1999999992827,5.365802843112263e-16,1.2313610776172608e-17
3778.3999999992825,5.272497928807466e-16,1.2081524575805542e-17
3778.5999999992823,5.444491145121003e-16,1.2288616686783706e-17
3778.799999999282,5.538369394851974e-16,1.25082835974339e-17
3778.999999999282,5.039501399632673e-16,1.21929896448889e-17
3779.1999999992818,5.1599505435234185e-16,1.2299114435937616e-17
3779.3999999992816,5.313629848726134e-16,1.2320041278254595e-17
3779.5999999992814,5.465862845171413e-16,1.2451458770893345e-17
3779.799999999281,5.531055794748025e-16,1.2421978881042567e-17
3779.999999999281,5.470807929396602e-16,1.2365946493528838e-17
3780.199999999281,5.362635998680716e-16,1.2273145100606514e-17
3780.3999999992807,5.507615216723946e-16,1.2324347580523546e-17
3780.5999999992805,5.184317034437965e-16,1.2087202343530106e-17
3780.7999999992803,5.216219471605114e-16,1.2057129365180128e-17
3780.99999999928,5.43669738321508e-16,1.2283831446940086e-17
3781.19999999928,5.393446822137091e-16,1.2317549810249585e-17
3781.3999999992798,5.37702550026779e-16,1.2353635564472211e-17
3781.5999999992796,5.301860325924036e-16,1.2236657336606187e-17
3781.7999999992794,5.394870896279662e-16,1.2279549960089512e-17
3781.999999999279,5.419445439661878e-16,1.2218200455598291e-17
3782.199999999279,5.309912432878872e-16,1.2123856370833556e-17
3782.399999999279,5.233018252531535e-16,1.2110249249757058e-17
3782.5999999992787,5.490105457517424e-16,1.2353530512534417e-17
3782.7999999992785,5.419994952286409e-16,1.2364776860142688e-17
3782.9999999992783,5.512197664968592e-16,1.2576549159026676e-17
3783.199999999278,5.497727695251528e-16,1.2509483009322102e-17
3783.399999999278,5.558716185036206e-16,1.2459710724684174e-17
3783.5999999992778,5.646393624197683e-16,1.2550977697570212e-17
3783.7999999992776,5.22130696324456e-16,1.2273968972496617e-17
3783.9999999992774,5.285111308183266e-16,1.228013891268565e-17
3784.199999999277,5.432274812439228e-16,1.2419541179777374e-17
3784.399999999277,5.274863797708265e-16,1.2304015481066993e-17
3784.599999999277,5.476657221292985e-16,1.2458029893679466e-17
3784.7999999992767,5.027386710904568e-16,1.201574221041165e-17
3784.9999999992765,5.143752097198364e-16,1.2119073612531774e-17
3785.1999999992763,5.519556263697864e-16,1.2418158960973798e-17
3785.399999999276,5.603278058995663e-16,1.2441049530064977e-17
3785.599999999276,5.364307829960359e-16,1.2217243407629568e-17
3785.7999999992758,5.25472717757407e-16,1.2138346093623647e-17
3785.9999999992756,5.319260500243007e-16,1.22155981453912e-17
3786.1999999992754,5.352862297260585e-16,1.2263472050523319e-17
3786.399999999275,5.379453308452858e-16,1.2305908070308514e-17
3786.599999999275,5.217966477058826e-16,1.2249290038921097e-17
3786.799999999275,5.339922810200092e-16,1.2379233495708277e-17
3786.9999999992747,5.528973681884555e-16,1.257960890011251e-17
3787.1999999992745,5.287207185332128e-16,1.2374097531284935e-17
3787.3999999992743,5.459327456587755e-16,1.2448351053331983e-17
3787.599999999274,5.553195647802476e-16,1.2447074713646814e-17
3787.799999999274,5.482527159617458e-16,1.233318435100745e-17
3787.9999999992738,5.486520919963762e-16,1.2298317861007727e-17
3788.1999999992736,5.385649883857615e-16,1.2098224525192375e-17
3788.3999999992734,5.340558084910533e-16,1.209109505549278e-17
3788.599999999273,5.291263943753885e-16,1.2063146276955839e-17
3788.799999999273,5.481399547006425e-16,1.2259133488210478e-17
3788.999999999273,5.455630157772989e-16,1.2289615093783057e-17
3789.1999999992727,5.322390816378704e-16,1.2154921138737985e-17
3789.3999999992725,5.2679271272658445e-16,1.2286503240318633e-17
3789.5999999992723,5.306206134339042e-16,1.2384792149424633e-17
3789.799999999272,5.428936973231454e-16,1.249038919924254e-17
3789.999999999272,5.343682048299125e-16,1.2426814578903552e-17
3790.1999999992718,5.512085433103081e-16,1.2635243413751602e-17
3790.3999999992716,5.36023730725321e-16,1.2524179527265332e-17
3790.5999999992714,5.175223606353598e-16,1.2381305583142722e-17
3790.799999999271,5.108753225213408e-16,1.2267304378301277e-17
3790.999999999271,5.323557074867955e-16,1.2340306376081532e-17
3791.199999999271,5.208591939915089e-16,1.2244151592955918e-17
3791.3999999992707,5.207921195699982e-16,1.2228588189730732e-17
3791.5999999992705,5.28152835881638e-16,1.2352592489719782e-17
3791.7999999992703,5.300527307823294e-16,1.2329292466225388e-17
3791.99999999927,5.568964754302391e-16,1.2581808373361289e-17
3792.19999999927,5.066693274821904e-16,1.2105420996521586e-17
3792.3999999992698,5.259307508236348e-16,1.223193413530851e-17
3792.5999999992696,5.418616935560345e-16,1.2434302217808382e-17
3792.7999999992694,5.309793848266256e-16,1.2349970327177989e-17
3792.999999999269,5.346337496588767e-16,1.234847395744988e-17
3793.199999999269,5.191966800742855e-16,1.2257428668968006e-17
3793.399999999269,5.345450229576518e-16,1.2441235645702802e-17
3793.5999999992687,5.231167485541784e-16,1.2290648242368136e-17
3793.7999999992685,5.37885773841182e-16,1.2501537112357918e-17
3793.9999999992683,5.175162725860514e-16,1.221997558519283e-17
3794.199999999268,5.309912432878872e-16,1.231435689308513e-17
3794.399999999268,5.477843067419141e-16,1.2387529290071571e-17
3794.5999999992678,5.282268983249636e-16,1.2153815198259001e-17
3794.7999999992676,5.308407890606312e-16,1.2233413961424367e-17
3794.9999999992674,5.338895782751546e-16,1.228302577302346e-17
3795.199999999267,5.186626258010417e-16,1.2141708582813675e-17
3795.399999999267,5.046027259095675e-16,1.2030554533640637e-17
3795.599999999267,5.102359714648415e-16,1.219282420876639e-17
3795.7999999992667,5.166984622754773e-16,1.2248977364649552e-17
3795.9999999992665,5.126230161893225e-16,1.2312223594285356e-17
3796.1999999992663,5.146030615826478e-16,1.2338810006353423e-17
3796.399999999266,5.166001535140366e-16,1.2338433639174712e-17
3796.599999999266,5.240202680111027e-16,1.2362764329712346e-17
3796.7999999992658,5.465537266882313e-16,1.2445203631101219e-17
3796.9999999992656,5.543763406539207e-16,1.243741489845342e-17
3797.1999999992654,5.118752978551337e-16,1.2022657440332593e-17
3797.399999999265,5.142884947218612e-16,1.2030721624124373e-17
3797.599999999265,5.326329519583436e-16,1.2164381603403754e-17
3797.799999999265,5.302036085260591e-16,1.217827989205587e-17
3797.9999999992647,5.244913771484537e-16,1.2112286595605777e-17
3798.1999999992645,5.30760320930642e-16,1.2145593850150837e-17
3798.3999999992643,5.140929359901639e-16,1.1998017384245864e-17
3798.599999999264,5.165047564283521e-16,1.2200511198198845e-17
3798.799999999264,5.253697503147564e-16,1.2259400667548333e-17
3798.9999999992638,5.321850303479237e-16,1.2368264253605211e-17
3799.1999999992636,5.56401384672569e-16,1.2624486757065962e-17
3799.3999999992634,5.220721981115362e-16,1.2287654675731306e-17
3799.599999999263,5.07189511590923e-16,1.2153892953236581e-17
3799.799999999263,5.178943139783228e-16,1.2198586348913434e-17
3799.999999999263,5.203042815319389e-16,1.2101359539713951e-17
3800.1999999992627,5.133742814739778e-16,1.2032807773629231e-17
3800.3999999992625,5.076549561954392e-16,1.2034596965294184e-17
3800.5999999992623,5.130223922239529e-16,1.2106780054268011e-17
3800.799999999262,5.231081723455874e-16,1.2273054110739133e-17
3800.999999999262,4.908260526598316e-16,1.2038299425715971e-17
3801.1999999992618,4.996668002281207e-16,1.2193827578849416e-17
3801.3999999992616,5.083523290088255e-16,1.2327901148435074e-17
3801.5999999992614,5.096781473295153e-16,1.2365837305687981e-17
3801.799999999261,5.235107776933293e-16,1.2339107791373942e-17
3801.999999999261,5.487224486705575e-16,1.2513395573619478e-17
3802.199999999261,5.424431287347653e-16,1.243735037836564e-17
3802.3999999992607,5.415825961999142e-16,1.235374557949368e-17
3802.5999999992605,5.277424484186933e-16,1.2243620543002658e-17
3802.7999999992603,5.084782192806112e-16,1.2017872200488974e-17
3802.99999999926,5.355496040330954e-16,1.2251103218823813e-17
3803.19999999926,5.29726993674551e-16,1.2178475106680432e-17
3803.3999999992598,5.377774595030518e-16,1.2262398370088225e-17
3803.5999999992596,5.036859715628424e-16,1.207080927815053e-17
3803.7999999992594,4.800899629929425e-16,1.1925804516769984e-17
3803.999999999259,5.109882955406809e-16,1.2186825494964155e-17
3804.199999999259,5.184483264653863e-16,1.2241807363099942e-17
3804.399999999259,5.112307587218324e-16,1.2295946334191538e-17
3804.5999999992587,5.261634201863337e-16,1.2453338952425678e-17
3804.7999999992585,5.40674947457372e-16,1.2493312455527303e-17
3804.9999999992583,5.380815972706753e-16,1.2488585118326562e-17
3805.199999999258,5.325659304763922e-16,1.2305147891325578e-17
3805.399999999258,5.337438886082269e-16,1.2247662147475593e-17
3805.5999999992578,5.243731631127525e-16,1.2191482521812829e-17
3805.7999999992576,5.205469035317681e-16,1.2153140218879158e-17
3805.9999999992574,5.267219854754887e-16,1.2300247673376814e-17
3806.199999999257,5.061813306254535e-16,1.2066747821342895e-17
3806.399999999257,5.216521227092573e-16,1.2230348430074245e-17
3806.599999999257,5.236335445311219e-16,1.2394697637259956e-17
3806.7999999992567,5.136561316871767e-16,1.232241776815446e-17
3806.9999999992565,5.609507456927126e-16,1.2670164497671753e-17
3807.1999999992563,5.531699010392346e-16,1.2570171596503893e-17
3807.399999999256,5.317529906052648e-16,1.234329332527346e-17
3807.599999999256,5.357327749079392e-16,1.2325717391617934e-17
3807.7999999992558,5.375121264323244e-16,1.2256703231570797e-17
3807.9999999992556,5.26651787619985e-16,1.2236089890705976e-17
3808.1999999992554,5.422743574200249e-16,1.2389198540547703e-17
3808.399999999255,5.351816211570726e-16,1.2303895539878172e-17
3808.599999999255,5.097124521638791e-16,1.2116780667873777e-17
3808.799999999255,5.068338636321946e-16,1.2128524151030193e-17
3808.9999999992547,5.400978533224958e-16,1.2434503222697233e-17
3809.1999999992545,5.513112460551626e-16,1.2579397969056309e-17
3809.3999999992543,5.440543442191206e-16,1.2543882969456345e-17
3809.599999999254,5.245883624209143e-16,1.2450143553719385e-17
3809.799999999254,5.290618610527195e-16,1.2461175661549005e-17
3809.9999999992538,5.434282280524221e-16,1.239685988738117e-17
3810.1999999992536,5.629529727613442e-16,1.2535916392976847e-17
3810.3999999992534,5.575270914594699e-16,1.2478550590315682e-17
3810.599999999253,5.249548100497202e-16,1.2130887406040257e-17
3810.799999999253,5.356914291122013e-16,1.225116360300853e-17
3810.999999999253,5.465123279529342e-16,1.2344759916499517e-17
3811.1999999992527,5.485858646078127e-16,1.2442418513978753e-17
3811.3999999992525,5.282818495874167e-16,1.2369246116992312e-17
3811.5999999992523,5.085155416698496e-16,1.231960535407178e-17
3811.799999999252,5.125467832240696e-16,1.2229328516378967e-17
3811.999999999252,5.415162629322323e-16,1.2492632513063784e-17
3812.1999999992518,5.239840044130484e-16,1.2269188695736673e-17
3812.3999999992516,5.584980559148194e-16,1.2561125549325013e-17
3812.5999999992514,5.610303138501953e-16,1.257372516441542e-17
3812.799999999251,5.449182648857608e-16,1.250396488745576e-17
3812.999999999251,5.23135118581222e-16,1.2271856353212156e-17
3813.199999999251,5.317288501662681e-16,1.2420513944177736e-17
3813.3999999992507,5.324341639135349e-16,1.2459306233364635e-17
3813.5999999992505,5.443695992941768e-16,1.2522420114102431e-17
3813.7999999992503,5.506022794783108e-16,1.2669222338954055e-17
3813.99999999925,5.084160152985472e-16,1.2300779550510685e-17
3814.19999999925,5.131731111490049e-16,1.2364408764770102e-17
3814.3999999992498,5.39207992271846e-16,1.2502734042704282e-17
3814.5999999992496,5.469939191230075e-16,1.247385551315883e-17
3814.7999999992494,5.481722478317566e-16,1.2439780635005321e-17
3814.999999999249,5.473807484821067e-16,1.2448743964122946e-17
3815.199999999249,5.398760895089928e-16,1.2370969961388872e-17
3815.399999999249,5.352715654681592e-16,1.2366908504581237e-17
3815.5999999992487,5.435676179118046e-16,1.2455299370477428e-17
3815.7999999992485,5.423454023084759e-16,1.2476157556803566e-17
3815.9999999992483,5.214658284004206e-16,1.2280362251451039e-17
3816.199999999248,5.452156793293655e-16,1.2470387144850396e-17
3816.399999999248,5.422834100846487e-16,1.2349210975375665e-17
3816.5999999992478,5.386708145646091e-16,1.2315392523212047e-17
3816.7999999992476,5.382955789689755e-16,1.2310083678040682e-17
3816.9999999992474,5.3602420718135385e-16,1.227732649860297e-17
3817.199999999247,5.717433218692717e-16,1.2677041677284519e-17
3817.399999999247,5.489448477587709e-16,1.2528387395041389e-17
3817.599999999247,5.160332237745275e-16,1.2315572848585584e-17
3817.7999999992467,5.178817673027916e-16,1.2300685251920854e-17
3817.9999999992465,5.296365729074316e-16,1.2402952072592623e-17
3818.1999999992463,5.305346395897579e-16,1.236739571396203e-17
3818.399999999246,5.357090050458568e-16,1.2428489619643972e-17
3818.599999999246,5.423122092048554e-16,1.2394762157347735e-17
3818.7999999992458,5.525194326753025e-16,1.2466433221522392e-17
3818.9999999992456,5.438811259814071e-16,1.2348062021504829e-17
3819.1999999992454,5.524521994351142e-16,1.2406854710722648e-17
3819.399999999245,5.506218671152161e-16,1.2363362381295222e-17
3819.599999999245,5.536436042149866e-16,1.2271984566207102e-17
3819.799999999245,5.381161668028352e-16,1.2064492926993075e-17
3819.9999999992447,5.353286872525397e-16,1.2122115982824744e-17
3820.1999999992445,5.496191389243446e-16,1.2295068695561619e-17
3820.3999999992443,5.334023755118058e-16,1.2215229222838001e-17
3820.599999999244,5.247830211801052e-16,1.2217709110314435e-17
3820.799999999244,5.388426563737833e-16,1.2310475761651032e-17
3820.9999999992438,5.501910449824188e-16,1.2369484345008727e-17
3821.1999999992436,5.644692146764886e-16,1.247509628407766e-17
3821.3999999992434,5.468665994831233e-16,1.2271867933740732e-17
3821.599999999243,5.262027013392626e-16,1.2176987835939062e-17
3821.799999999243,5.138061094583999e-16,1.2097395690218597e-17
3821.999999999243,5.24283748197258e-16,1.2151327038976442e-17
3822.1999999992427,5.364506353307372e-16,1.2328302331032162e-17
3822.3999999992425,5.383807057801745e-16,1.2401897417311618e-17
3822.5999999992423,5.231338480318011e-16,1.2227550078061978e-17
3822.799999999242,5.234961663749891e-16,1.2162289663634607e-17
3822.999999999242,5.332851143881703e-16,1.2255928990517448e-17
3823.1999999992418,5.047453450820615e-16,1.2053259814274605e-17
3823.3999999992416,5.260553705459996e-16,1.2140365241498889e-17
3823.5999999992414,5.156578822997754e-16,1.2087291679036262e-17
3823.799999999241,4.99296752709289e-16,1.2031758081431902e-17
3823.999999999241,5.271516958775427e-16,1.217999050156263e-17
3824.199999999241,5.230605796818636e-16,1.2159719613471405e-17
3824.3999999992407,5.361103398441778e-16,1.2189933212525517e-17
3824.5999999992405,5.361557090464151e-16,1.2140246954671294e-17
3824.7999999992403,5.255515977006201e-16,1.1942677346904841e-17
3824.99999999924,5.326708566827333e-16,1.2044667062071404e-17
3825.19999999924,5.05442770835007e-16,1.1825024966839586e-17
3825.3999999992398,5.010793864863449e-16,1.1821286937651459e-17
3825.5999999992396,4.922503915001989e-16,1.1637437774705423e-17
3825.7999999992394,5.094826415373772e-16,1.187826561978595e-17
3825.999999999239,5.156597881239068e-16,1.1915796458538705e-17
3826.199999999239,4.985139883869076e-16,1.1800709165552977e-17
3826.399999999239,5.014023707370448e-16,1.1831116324870427e-17
3826.5999999992387,5.120702742516798e-16,1.1822180292713016e-17
3826.7999999992385,4.978885074949195e-16,1.1724181724002022e-17
3826.9999999992383,5.120105584288984e-16,1.1863758526202994e-17
3827.199999999238,4.969102903199592e-16,1.17881906141626e-17
3827.399999999238,5.050810877665294e-16,1.1945892597945835e-17
